SampleID,Cq_SAMP_B2M,Cq_SAMP_Tel,RTL_PU_CAL,RTL_resp_CAL,RTL_No_CAL,RTL_NO_CAL_Corrected,Plate,ExtrMethod
32,NA,NA,NA,NA,NA,NA,Puregene 4,PU
32,25.97824208,14.9870304,0.60246673,0.793239334,0.000856302,0.669985413,SpinColumn 1,SC
32,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
32,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
32,25.9389172,NA,NA,NA,NA,NA,SpinColumn 2,SC
32,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
32,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
32,26.04010153,14.93538734,0.777182471,0.898,0.000732335,0.720645756,SpinColumn 3,SC
32,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
32,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
32,26.08992392,15.19384653,0.750614405,0.954936985,0.000839172,0.636747261,SpinColumn 4,SC
32,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
32,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
32,25.8331203,14.56199551,0.609002652,0.871341234,0.000787915,0.798135308,PlateExtr 1,SP
32,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
32,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
32,25.79371681,14.65703664,0.821392064,1.077,0.000780223,0.734044572,PlateExtr 2,SP
32,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
32,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
32,25.84319224,14.51585699,0.639364348,0.892,0.000754076,0.826052315,PlateExtr 3,SP
32,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
32,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
32,25.7832553,15.41780878,0.527460047,0.621,0.001177279,0.4584805,PlateExtr 4,SP
32,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
32,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
33,26.48030401,14.34155917,1.080373728,1.080373728,0.000515776,1.380747599,Puregene 1,PU
33,NA,NA,NA,NA,NA,NA,Puregene 1,PU
33,NA,NA,NA,NA,NA,NA,Puregene 1,PU
33,26.33935039,14.56717871,1.111698883,1.111698883,0.000589624,1.094522295,Puregene 2,PU
33,NA,NA,NA,NA,NA,NA,Puregene 2,PU
33,NA,NA,NA,NA,NA,NA,Puregene 2,PU
33,26.51409389,14.49856282,1.279888739,1.279888739,0.000520887,1.276234994,Puregene 3,PU
33,NA,NA,NA,NA,NA,NA,Puregene 3,PU
33,NA,NA,NA,NA,NA,NA,Puregene 3,PU
33,26.39773183,14.83756067,1.148543682,1.148543682,0.000667209,0.956820131,Puregene 4,PU
33,NA,NA,NA,NA,NA,NA,Puregene 4,PU
33,NA,NA,NA,NA,NA,NA,Puregene 4,PU
33,25.86509941,14.20922238,0.909692144,1.197748447,0.000567108,1.011641696,SpinColumn 1,SC
33,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
33,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
33,25.75798169,14.58617764,0.926166524,1.137451804,0.000695199,0.747636399,SpinColumn 2,SC
33,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
33,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
33,25.87930503,14.37936085,0.988188008,1.142,0.000575961,0.916301541,SpinColumn 3,SC
33,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
33,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
33,25.9721054,14.6790536,0.953705592,1.213311037,0.000660471,0.809029805,SpinColumn 4,SC
33,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
33,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
33,25.8380444,14.28508903,0.724797933,1.037017365,0.000662036,0.949892121,PlateExtr 1,SP
33,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
33,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
33,25.76073109,14.59007323,0.838231972,1.099,0.000764548,0.749093709,PlateExtr 2,SP
33,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
33,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
33,25.9002673,14.27372843,0.770084313,1.074,0.000626073,0.994941197,PlateExtr 3,SP
33,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
33,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
33,25.86541056,14.61344257,0.906193604,1.068,0.000685248,0.787684487,PlateExtr 4,SP
33,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
33,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
34,25.80852765,13.66933951,1.084583274,1.084583274,0.000513775,1.386127515,Puregene 1,PU
34,NA,NA,NA,NA,NA,NA,Puregene 1,PU
34,NA,NA,NA,NA,NA,NA,Puregene 1,PU
34,25.64858698,13.94104802,1.0680855,1.0680855,0.0006137,1.051582771,Puregene 2,PU
34,NA,NA,NA,NA,NA,NA,Puregene 2,PU
34,NA,NA,NA,NA,NA,NA,Puregene 2,PU
34,25.87634165,13.92424251,1.230979113,1.230979113,0.000541583,1.227464999,Puregene 3,PU
34,NA,NA,NA,NA,NA,NA,Puregene 3,PU
34,NA,NA,NA,NA,NA,NA,Puregene 3,PU
34,25.81304999,14.30366853,1.112145778,1.112145778,0.000689045,0.926498034,Puregene 4,PU
34,NA,NA,NA,NA,NA,NA,Puregene 4,PU
34,NA,NA,NA,NA,NA,NA,Puregene 4,PU
34,25.859728,14.09919093,0.970783644,1.278184725,0.000531419,1.07957974,SpinColumn 1,SC
34,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
34,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
34,25.78908873,14.44340753,1.030789106,1.265941812,0.000624638,0.83209168,SpinColumn 2,SC
34,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
34,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
34,25.87060137,14.18570038,1.10688329,1.279,0.000514199,1.026362242,SpinColumn 3,SC
34,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
34,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
34,25.87044022,14.53434904,0.97727701,1.243298763,0.000644541,0.829025471,SpinColumn 4,SC
34,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
34,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
34,25.49177658,13.83482059,0.770948414,1.103047975,0.000622405,1.010375158,PlateExtr 1,SP
34,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
34,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
34,25.49397192,14.19066028,0.905626065,1.187,0.000707653,0.809321063,PlateExtr 2,SP
34,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
34,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
34,25.55639901,13.76845323,0.849391638,1.185,0.000567617,1.09740546,PlateExtr 3,SP
34,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
34,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
34,25.51079122,14.15887248,0.957337841,1.128,0.00064864,0.832140244,PlateExtr 4,SP
34,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
34,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
35,26.3033819,14.66617349,0.786328463,0.786328463,0.00070865,1.004949591,Puregene 1,PU
35,NA,NA,NA,NA,NA,NA,Puregene 1,PU
35,NA,NA,NA,NA,NA,NA,Puregene 1,PU
35,26.29827762,15.02240105,0.811252397,0.811252397,0.000807991,0.798717935,Puregene 2,PU
35,NA,NA,NA,NA,NA,NA,Puregene 2,PU
35,NA,NA,NA,NA,NA,NA,Puregene 2,PU
35,26.8166632,15.44332837,0.851668316,0.851668316,0.00078279,0.849237028,Puregene 3,PU
35,NA,NA,NA,NA,NA,NA,Puregene 3,PU
35,NA,NA,NA,NA,NA,NA,Puregene 3,PU
35,26.80331751,16.06350455,0.683825209,0.683825209,0.001120635,0.569675963,Puregene 4,PU
35,NA,NA,NA,NA,NA,NA,Puregene 4,PU
35,NA,NA,NA,NA,NA,NA,Puregene 4,PU
35,26.56624953,15.22052894,0.754916151,0.993962248,0.000683378,0.839519895,SpinColumn 1,SC
35,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
35,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
35,26.51751387,15.65830722,0.774479903,0.951161093,0.000831358,0.625189264,SpinColumn 2,SC
35,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
35,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
35,26.86018229,15.74839147,0.790484672,0.913,0.000720012,0.732980278,SpinColumn 3,SC
35,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
35,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
35,26.81183335,16.07677837,0.689173281,0.876771149,0.000913986,0.584626668,SpinColumn 4,SC
35,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
35,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
35,26.25763424,14.8843199,0.650657362,0.930939442,0.000737473,0.852726363,PlateExtr 1,SP
35,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
35,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
35,26.2999964,15.32557289,0.749113657,0.982,0.000855503,0.669452309,PlateExtr 2,SP
35,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
35,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
35,26.69431449,15.47386956,0.601509111,0.839,0.000801532,0.777143727,PlateExtr 3,SP
35,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
35,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
35,26.71886807,15.72324342,0.786428114,0.926,0.000789605,0.683581548,PlateExtr 4,SP
35,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
35,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
36,26.28336124,13.82101538,1.328374148,1.328374148,0.000419484,1.69769902,Puregene 1,PU
36,NA,NA,NA,NA,NA,NA,Puregene 1,PU
36,NA,NA,NA,NA,NA,NA,Puregene 1,PU
36,26.13878812,14.07607909,1.337314397,1.337314397,0.00049015,1.316651875,Puregene 2,PU
36,NA,NA,NA,NA,NA,NA,Puregene 2,PU
36,NA,NA,NA,NA,NA,NA,Puregene 2,PU
36,26.37817859,13.92215692,1.692201945,1.692201945,0.000393971,1.687371161,Puregene 3,PU
36,NA,NA,NA,NA,NA,NA,Puregene 3,PU
36,NA,NA,NA,NA,NA,NA,Puregene 3,PU
36,26.15418348,14.21844546,1.456273588,1.456273588,0.000526219,1.213181444,Puregene 4,PU
36,NA,NA,NA,NA,NA,NA,Puregene 4,PU
36,NA,NA,NA,NA,NA,NA,Puregene 4,PU
36,25.69495597,13.74622534,1.089629722,1.434663712,0.000473457,1.211744949,SpinColumn 1,SC
36,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
36,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
36,25.67334785,13.98566299,1.268578445,1.557977754,0.000507553,1.024044161,SpinColumn 2,SC
36,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
36,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
36,25.73753364,13.88479697,1.224523213,1.415,0.0004648,1.135444362,SpinColumn 3,SC
36,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
36,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
36,25.75788453,14.13569839,1.16080293,1.476781743,0.000542637,0.984710772,SpinColumn 4,SC
36,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
36,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
36,25.60615298,13.79940963,0.846356898,1.210939988,0.000566951,1.109202598,PlateExtr 1,SP
36,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
36,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
36,25.60109885,14.08238883,1.034461314,1.356,0.000619519,0.924455865,PlateExtr 2,SP
36,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
36,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
36,25.66416249,13.7334222,0.928715102,1.296,0.000519136,1.19989058,PlateExtr 3,SP
36,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
36,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
36,25.59295662,14.09355767,1.04873151,1.235,0.000592113,0.911581743,PlateExtr 4,SP
36,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
36,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
37,26.27529677,14.3603717,0.938201952,0.938201952,0.000593935,1.199048126,Puregene 1,PU
37,NA,NA,NA,NA,NA,NA,Puregene 1,PU
37,NA,NA,NA,NA,NA,NA,Puregene 1,PU
37,26.20659998,14.60261747,0.999292298,0.999292298,0.000655949,0.983852478,Puregene 2,PU
37,NA,NA,NA,NA,NA,NA,Puregene 2,PU
37,NA,NA,NA,NA,NA,NA,Puregene 2,PU
37,26.48624394,14.44569295,1.300401814,1.300401814,0.000512671,1.296689515,Puregene 3,PU
37,NA,NA,NA,NA,NA,NA,Puregene 3,PU
37,NA,NA,NA,NA,NA,NA,Puregene 3,PU
37,26.45775719,14.87084873,1.16813369,1.16813369,0.00065602,0.973140026,Puregene 4,PU
37,NA,NA,NA,NA,NA,NA,Puregene 4,PU
37,NA,NA,NA,NA,NA,NA,Puregene 4,PU
37,25.79216817,14.30636804,0.817911151,1.076904773,0.000630745,0.909574772,SpinColumn 1,SC
37,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
37,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
37,25.60201733,14.66694139,0.799074382,0.981366281,0.00080577,0.645042849,SpinColumn 2,SC
37,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
37,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
37,25.84697807,14.39379882,0.959738964,1.109,0.000593034,0.889922041,SpinColumn 3,SC
37,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
37,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
37,25.75066661,14.70729244,0.81615212,1.038314531,0.000771786,0.692342997,SpinColumn 4,SC
37,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
37,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
37,25.5753217,13.93381892,0.764086089,1.093229583,0.000627995,1.001381663,PlateExtr 1,SP
37,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
37,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
37,25.45381368,14.50174082,0.730396551,0.957,0.000877426,0.652725593,PlateExtr 2,SP
37,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
37,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
37,25.57079307,13.84943144,0.8150841,1.137,0.000591508,1.053080462,PlateExtr 3,SP
37,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
37,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
37,25.53498251,14.35170636,0.864262693,1.018,0.000718494,0.751237169,PlateExtr 4,SP
37,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
37,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
38,25.78324358,13.80364967,0.980137598,0.980137598,0.000568524,1.252643043,Puregene 1,PU
38,NA,NA,NA,NA,NA,NA,Puregene 1,PU
38,NA,NA,NA,NA,NA,NA,Puregene 1,PU
38,25.68097041,14.0475776,1.018917209,1.018917209,0.000643315,1.003174164,Puregene 2,PU
38,NA,NA,NA,NA,NA,NA,Puregene 2,PU
38,NA,NA,NA,NA,NA,NA,Puregene 2,PU
38,25.97112221,14.0224697,1.228073302,1.228073302,0.000542865,1.224567479,Puregene 3,PU
38,NA,NA,NA,NA,NA,NA,Puregene 3,PU
38,NA,NA,NA,NA,NA,NA,Puregene 3,PU
38,25.75503319,14.21227839,1.135848299,1.135848299,0.000674666,0.946243956,Puregene 4,PU
38,NA,NA,NA,NA,NA,NA,Puregene 4,PU
38,NA,NA,NA,NA,NA,NA,Puregene 4,PU
38,25.48285288,13.909921,0.861042365,1.133693594,0.00059915,0.957539718,SpinColumn 1,SC
38,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
38,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
38,25.40062212,14.31750761,0.871999803,1.070928093,0.000738384,0.703910988,SpinColumn 2,SC
38,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
38,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
38,25.40983598,14.03718183,0.907313649,1.048,0.0006273,0.841310449,SpinColumn 3,SC
38,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
38,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
38,25.5079189,14.33858669,0.877438565,1.116283583,0.000717879,0.744332378,SpinColumn 4,SC
38,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
38,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
38,24.33837579,12.78566535,0.716904482,1.025723671,0.000669326,0.939547273,PlateExtr 1,SP
38,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
38,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
38,24.32696095,13.12000864,0.840259512,1.101,0.000762703,0.750905641,PlateExtr 2,SP
38,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
38,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
38,24.42373082,12.81563252,0.754357254,1.052,0.000639126,0.97462199,PlateExtr 3,SP
38,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
38,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
38,24.36875233,13.0999451,0.892804811,1.052,0.000695525,0.776046639,PlateExtr 4,SP
38,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
38,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
39,25.86282776,13.6141245,1.162394091,1.162394091,0.000479382,1.485571908,Puregene 1,PU
39,NA,NA,NA,NA,NA,NA,Puregene 1,PU
39,NA,NA,NA,NA,NA,NA,Puregene 1,PU
39,25.88591773,13.88222193,1.28861116,1.28861116,0.000508675,1.268701141,Puregene 2,PU
39,NA,NA,NA,NA,NA,NA,Puregene 2,PU
39,NA,NA,NA,NA,NA,NA,Puregene 2,PU
39,25.94527606,13.70270223,1.479434916,1.479434916,0.00045063,1.475211524,Puregene 3,PU
39,NA,NA,NA,NA,NA,NA,Puregene 3,PU
39,NA,NA,NA,NA,NA,NA,Puregene 3,PU
39,25.86628078,14.0046779,1.389532265,1.389532265,0.000551494,1.157581081,Puregene 4,PU
39,NA,NA,NA,NA,NA,NA,Puregene 4,PU
39,NA,NA,NA,NA,NA,NA,Puregene 4,PU
39,25.68522046,13.71948706,1.101109262,1.449778277,0.000468521,1.224511006,SpinColumn 1,SC
39,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
39,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
39,25.36486445,14.12818111,0.957441023,1.175860917,0.000672491,0.772882354,SpinColumn 2,SC
39,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
39,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
39,25.76398055,13.85925711,1.264755592,1.461,0.000450014,1.172750014,SpinColumn 3,SC
39,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
39,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
39,25.64895059,14.04705916,1.144386876,1.455897123,0.000550421,0.970785009,SpinColumn 4,SC
39,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
39,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
39,25.63580328,13.6471375,0.94718517,1.355201808,0.000506598,1.241344235,PlateExtr 1,SP
39,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
39,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
39,25.45711449,13.96991955,1.012733246,1.327,0.000632811,0.905038379,PlateExtr 2,SP
39,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
39,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
39,25.70267448,13.63051425,1.014143431,1.415,0.000475405,1.310263124,PlateExtr 3,SP
39,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
39,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
39,25.52128394,13.96812511,1.082325234,1.275,0.000573735,0.940782187,PlateExtr 4,SP
39,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
39,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
40,26.10831204,14.04568922,1.031426082,1.031426082,0.000540253,1.31819115,Puregene 1,PU
40,NA,NA,NA,NA,NA,NA,Puregene 1,PU
40,NA,NA,NA,NA,NA,NA,Puregene 1,PU
40,26.05454199,14.39716442,1.033984275,1.033984275,0.00063394,1.018008431,Puregene 2,PU
40,NA,NA,NA,NA,NA,NA,Puregene 2,PU
40,NA,NA,NA,NA,NA,NA,Puregene 2,PU
40,26.22384224,14.13917489,1.337918525,1.337918525,0.000498295,1.334099119,Puregene 3,PU
40,NA,NA,NA,NA,NA,NA,Puregene 3,PU
40,NA,NA,NA,NA,NA,NA,Puregene 3,PU
40,26.10504521,14.43247494,1.233065712,1.233065712,0.000621474,1.027233106,Puregene 4,PU
40,NA,NA,NA,NA,NA,NA,Puregene 4,PU
40,NA,NA,NA,NA,NA,NA,Puregene 4,PU
40,25.65623698,14.02801262,0.89252591,1.175146482,0.000578015,0.99255164,SpinColumn 1,SC
40,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
40,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
40,25.51856296,14.48914364,0.84544043,1.038309761,0.00076158,0.682471267,SpinColumn 2,SC
40,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
40,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
40,25.64884127,14.15330669,0.982025447,1.134,0.000579576,0.910587277,SpinColumn 3,SC
40,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
40,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
40,25.63626689,14.37048971,0.932544136,1.186389283,0.000675458,0.791078513,SpinColumn 4,SC
40,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
40,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
40,25.6067922,13.88850206,0.801371383,1.146576173,0.000598777,1.050246323,PlateExtr 1,SP
40,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
40,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
40,25.51495436,14.16356056,0.932880495,1.223,0.000686978,0.833677232,PlateExtr 2,SP
40,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
40,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
40,25.62097141,13.81032871,0.861785875,1.202,0.000559453,1.113418691,PlateExtr 3,SP
40,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
40,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
40,25.47942257,14.42661659,0.797515058,0.94,0.000778628,0.693218577,PlateExtr 4,SP
40,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
40,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
41,25.8631636,13.66207859,1.127752791,1.127752791,0.000494108,1.441299361,Puregene 1,PU
41,NA,NA,NA,NA,NA,NA,Puregene 1,PU
41,NA,NA,NA,NA,NA,NA,Puregene 1,PU
41,25.71823344,13.93692636,1.11918952,1.11918952,0.000585678,1.101897193,Puregene 2,PU
41,NA,NA,NA,NA,NA,NA,Puregene 2,PU
41,NA,NA,NA,NA,NA,NA,Puregene 2,PU
41,26.01962682,13.82835583,1.431931801,1.431931801,0.000465579,1.427844015,Puregene 3,PU
41,NA,NA,NA,NA,NA,NA,Puregene 3,PU
41,NA,NA,NA,NA,NA,NA,Puregene 3,PU
41,25.89859515,14.2603299,1.206571578,1.206571578,0.000635121,1.005161577,Puregene 4,PU
41,NA,NA,NA,NA,NA,NA,Puregene 4,PU
41,NA,NA,NA,NA,NA,NA,Puregene 4,PU
41,25.88970133,14.28126226,0.883457862,1.163207015,0.000583948,0.982467328,SpinColumn 1,SC
41,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
41,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
41,25.71174428,14.75070835,0.813364296,0.998916137,0.000791614,0.656578208,SpinColumn 2,SC
41,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
41,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
41,25.92882405,14.40856867,1.001352195,1.157,0.00056839,0.928508089,SpinColumn 3,SC
41,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
41,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
41,25.94176023,14.72265087,0.91127195,1.159326656,0.000691226,0.773033285,SpinColumn 4,SC
41,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
41,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
41,25.81282726,14.23707993,0.734937681,1.051524987,0.000652902,0.963180884,PlateExtr 1,SP
41,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
41,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
41,25.7885958,14.60166433,0.846928457,1.11,0.000756697,0.756865405,PlateExtr 2,SP
41,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
41,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
41,25.90525733,14.16303418,0.827425229,1.154,0.000582686,1.069025076,PlateExtr 3,SP
41,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
41,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
41,25.67195016,14.47694026,0.872464497,1.028,0.00071174,0.758366365,PlateExtr 4,SP
41,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
41,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
42,26.16184476,14.24509644,0.939861732,0.939861732,0.000592886,1.201169372,Puregene 1,PU
42,NA,NA,NA,NA,NA,NA,Puregene 1,PU
42,NA,NA,NA,NA,NA,NA,Puregene 1,PU
42,26.11491071,14.44626964,1.041313071,1.041313071,0.000629479,1.025223995,Puregene 2,PU
42,NA,NA,NA,NA,NA,NA,Puregene 2,PU
42,NA,NA,NA,NA,NA,NA,Puregene 2,PU
42,26.31573529,14.37585578,1.220467769,1.220467769,0.000546248,1.216983655,Puregene 3,PU
42,NA,NA,NA,NA,NA,NA,Puregene 3,PU
42,NA,NA,NA,NA,NA,NA,Puregene 3,PU
42,26.23755695,14.83913995,1.036874578,1.036874578,0.000739066,0.863791675,Puregene 4,PU
42,NA,NA,NA,NA,NA,NA,Puregene 4,PU
42,NA,NA,NA,NA,NA,NA,Puregene 4,PU
42,25.60576725,14.02831566,0.864412502,1.138130893,0.000596814,0.961287546,SpinColumn 1,SC
42,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
42,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
42,25.54086741,14.35251955,0.932230872,1.144899605,0.000690677,0.752531767,SpinColumn 2,SC
42,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
42,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
42,25.52550349,14.17469683,0.896819443,1.036,0.000634641,0.831579643,SpinColumn 3,SC
42,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
42,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
42,25.59474299,14.39469007,0.895344089,1.139063118,0.000703523,0.759521655,SpinColumn 4,SC
42,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
42,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
42,25.24891122,13.68463735,0.726791713,1.039870001,0.00066022,0.952505094,PlateExtr 1,SP
42,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
